"names","long","lat","Label","inout"
"Gas Station",100.2665848,13.518888,"Others",1
"Gas Station",100.5900311,7.1924092,"Others",1
"Gas Station",100.8153715,13.4983734,"Others",1
"Gas Station",99.3617523,9.1746191,"Others",1
"Gas Station",100.874935,12.925971,"Others",1
"Gas Station",99.9830861,13.2111725,"Others",1
"Gas Station",99.3713875,11.0779427,"Others",1
"Gas Station",99.4919394,11.171736,"Others",1
"Gas Station",101.0235793,13.4537891,"Others",1
"Gas Station",101.640262,6.55486,"Others",1
"Gas Station",100.6161652,13.6077621,"Others",1
"Gas Station",101.151431,12.722628,"Others",1
"Gas Station",99.9106406,8.7818027,"Others",1
"Gas Station",99.3539481,9.1551976,"Others",1
"Gas Station",99.9454983,8.4324887,"Others",1
"Gas Station",100.9861279,13.3977426,"Others",1
"Gas Station",99.8346567,12.009414,"Others",1
"Gas Station",103.0733908,18.0150192,"Others",1
"Gas Station",98.323708,8.0562429,"Others",1
"Gas Station",99.9391844,13.1111248,"Others",1
"Gas Station",99.373205,9.1509842,"Others",1
"Gas Station",101.198659,12.687241,"Others",1
"Gas Station",100.5920948,7.1989671,"Others",1
"Gas Station",99.7973271,11.812367,"Others",1
"Gas Station",100.9371506,13.2799035,"Others",1
"Gas Station",101.1884966,12.7016761,"Others",1
"Gas Station",104.7375151,17.4647243,"Others",1
"Gas Station",102.291043,18.05051,"Others",1
"Gas Station",101.2665482,6.8447252,"Others",1
"Gas Station",104.659187,14.745681,"Others",1
"Gas Station",104.6310676,14.6520329,"Others",1
"Gas Station",100.4317149,7.0178421,"Others",1
"Gas Station",101.900579,12.7760906,"Others",1
"Gas Station",100.9285781,13.0477487,"Others",1
"Gas Station",100.055683,7.605919,"Others",1
"Gas Station",104.0315309,17.9436844,"Others",1
"Gas Station",102.1581446,13.5451189,"Others",1
"Gas Station",99.0246761,10.5035169,"Others",1
"Gas Station",102.881807,11.777502,"Others",1
"Gas Station",99.5020718,9.116987,"Others",1
"Gas Station",99.84262,6.958803,"Others",1
"Gas Station",100.9097673,12.9711036,"Others",1
"Gas Station",98.266675,8.389613,"Others",1
"Gas Station",99.9800438,13.1978672,"Others",1
"Gas Station",100.3239874,6.6704305,"Others",1
"Gas Station",101.0270256,6.4810524,"Others",1
"Gas Station",100.9402674,12.9937486,"Others",1
"Gas Station",99.3651406,10.7180442,"Others",1
"Gas Station",99.781128,11.880252,"Others",1
"Gas Station",100.540644,7.218415,"Others",1
"Gas Station",100.0538156,7.5863475,"Others",1
"Gas Station",101.1387131,6.8033985,"Others",1
"Gas Station",101.6897136,12.7825722,"Others",1
"Gas Station",101.4306563,12.6235874,"Others",1
"Gas Station",99.994814,13.3765065,"Others",1
"Gas Station",100.8942858,12.6805955,"Others",1
"Gas Station",99.9606982,8.4426494,"Others",1
"Gas Station",100.5695019,7.0967047,"Others",1
"Gas Station",100.5152416,7.2747538,"Others",1
"Gas Station",100.3524402,7.7830696,"Others",1
"Gas Station",101.3450487,12.6489643,"Others",1
"Gas Station",105.2080822,16.0392556,"Others",1
"Gas Station",99.175794,10.48931,"Others",1
"Gas Station",104.446129,14.613643,"Others",1
"Gas Station",100.5999487,13.597605,"Others",1
"Gas Station",105.101836,14.439164,"Others",1
"Gas Station",100.9312003,13.1751234,"Others",1
"Gas Station",100.9086819,12.848975,"Others",1
"Gas Station",98.6977215,10.1576462,"Others",1
"Gas Station",104.7266432,16.9603858,"Others",1
"Gas Station",98.2568263,8.5965094,"Others",1
"Gas Station",99.681976,7.409861,"Others",1
"Gas Station",101.5015171,12.6633205,"Others",1
"Gas Station",99.9718285,12.7991178,"Others",1
"Gas Station",100.9517984,13.2979221,"Others",1
"Gas Station",100.606742,13.583381,"Others",1
"Gas Station",100.5616541,7.0909696,"Others",1
"Gas Station",101.2790215,6.4207747,"Others",1
"Gas Station",99.9143766,13.1160573,"Others",1
"Gas Station",99.9605481,8.4424102,"Others",1
"Gas Station",104.7837384,17.3975298,"Others",1
"Gas Station",99.711983,7.219029,"Others",1
"Gas Station",101.6914661,12.7829312,"Others",1
"Gas Station",102.184387,13.581387,"Others",1
"Gas Station",100.345186,7.8783547,"Others",1
"Gas Station",104.713691,16.542775,"Others",1
"Gas Station",99.6676744,11.6200633,"Others",1
"Gas Station",100.2514171,7.7924809,"Others",1
"Gas Station",99.141958,10.779996,"Others",1
"Gas Station",99.790629,6.86835,"Others",1
"Gas Station",99.9510404,8.5471069,"Others",1
"Gas Station",99.9583226,12.681551,"Others",1
"Gas Station",103.0272451,17.9687622,"Others",1
"Gas Station",104.7139109,16.5733934,"Others",1
"Gas Station",98.2523588,8.6497374,"Others",1
"Gas Station",100.0325272,13.4204214,"Others",1
"Gas Station",101.4327335,12.6258341,"Others",1
"Gas Station",101.8227334,6.4373927,"Others",1
"Gas Station",104.7937936,17.3741852,"Others",1
"Gas Station",104.7524768,17.4395926,"Others",1
"Gas Station",104.7863585,17.3994695,"Others",1
"Gas Station",101.9991215,6.0490634,"Others",1
"Gas Station",102.8539974,14.4216542,"Others",1
"Gas Station",98.2522223,8.6654257,"Others",1
"Gas Station",102.5130911,12.2545763,"Others",1
"Gas Station",101.2661338,6.5222943,"Others",1
"Gas Station",99.0933323,10.2416234,"Others",1
"Gas Station",100.8113851,13.5101746,"Others",1
"Gas Station",100.6128358,13.6036483,"Others",1
"Gas Station",99.4924654,11.2264245,"Others",1
"Gas Station",99.924261,8.43454,"Others",1
"Gas Station",103.4237124,14.4535672,"Others",1
"Gas Station",98.4521335,8.3855425,"Others",1
"Gas Station",104.7257776,16.5935946,"Others",1
"Gas Station",100.9503233,6.880097,"Others",1
"Gas Station",101.7244633,12.7784667,"Others",1
"Gas Station",100.3228519,7.7783428,"Others",1
"Gas Station",105.277186,15.044396,"Others",1
"Gas Station",104.786402,17.3994836,"Others",1
"Gas Station",104.7931387,17.3758474,"Others",1
"Gas Station",104.7814393,17.3962445,"Others",1
"Gas Station",98.2568925,8.5910861,"Others",1
"Gas Station",99.4783816,7.4017771,"Others",1
"Gas Station",102.5870567,12.2515459,"Others",1
"Gas Station",103.0273007,17.9687759,"Others",1
"Gas Station",100.037896,13.442147,"Others",1
"Gas Station",100.959845,13.31748,"Others",1
"Gas Station",100.0247788,13.4014317,"Others",1
"Gas Station",104.7145455,16.5459808,"Others",1
"Gas Station",100.0135929,7.0071124,"Others",1
"Gas Station",101.8092865,12.7811482,"Others",1
"Gas Station",100.9932468,13.3770291,"Others",1
"Gas Station",101.1978136,6.8502358,"Others",1
"Gas Station",100.6156996,13.6079353,"Others",1
"Gas Station",103.6312183,18.3295314,"Others",1
"Gas Station",98.9756766,8.1030777,"Others",1
"Gas Station",104.600251,17.5736978,"Others",1
"Gas Station",100.76627,6.9607,"Others",1
"Gas Station",101.1473517,12.707434,"Others",1
"Gas Station",100.9379211,12.9980399,"Others",1
"Gas Station",100.9850935,13.3309235,"Others",1
"Gas Station",104.7203232,16.5811546,"Others",1
"Gas Station",100.9873461,13.3971549,"Others",1
"Gas Station",100.9155277,12.9765026,"Others",1
"Gas Station",100.9085292,12.9577602,"Others",1
"Gas Station",104.7153198,16.5736346,"Others",1
"Gas Station",99.5171861,7.4014216,"Others",1
"Gas Station",104.7739493,17.4186383,"Others",1
"Gas Station",102.5715705,17.8303921,"Others",1
"Gas Station",99.9802391,13.1989818,"Others",1
"Gas Station",104.7533304,17.1344553,"Others",1
"Gas Station",103.7171703,18.040754,"Others",1
"Gas Station",100.0083937,13.1745423,"Others",1
"Gas Station",99.9687688,13.2055575,"Others",1
"Gas Station",105.4368401,15.305775,"Others",1
"Gas Station",102.3183871,12.4259639,"Others",1
"Gas Station",103.6479559,18.363032,"Others",1
"Gas Station",98.6369487,8.477708,"Others",1
"Gas Station",99.2842663,9.1598819,"Others",1
"Gas Station",99.0663107,10.0088708,"Others",1
"Gas Station",102.499722,13.694704,"Others",1
"Gas Station",102.537924,12.5743623,"Others",1
"Gas Station",100.9532401,13.1378747,"Others",1
"Gas Station",102.8738428,11.7857011,"Others",1
"Gas Station",102.4294289,13.0521633,"Others",1
"Gas Station",102.7565435,17.8864318,"Others",1
"Gas Station",102.7439041,17.8800227,"Others",1
"Gas Station",102.3282136,13.5431285,"Others",1
"Gas Station",102.3497657,12.3091689,"Others",1
"Gas Station",102.5544987,12.0615441,"Others",1
"Gas Station",102.1170486,12.8172888,"Others",1
"Gas Station",104.7510066,16.7212534,"Others",1
"Gas Station",104.7414478,17.098866,"Others",1
"Gas Station",104.6952706,17.1284338,"Others",1
"Gas Station",104.3864429,17.7550748,"Others",1
"Gas Station",104.2779904,17.6588704,"Others",1
"Gas Station",104.0994486,17.4956796,"Others",1
"Gas Station",102.1870718,17.7643032,"Others",1
"Gas Station",104.7862342,16.4708076,"Others",1
"Gas Station",105.0010865,16.2126732,"Others",1
"Gas Station",104.7936953,17.3741214,"Others",1
"Gas Station",104.7523819,17.4395607,"Others",1
"Gas Station",104.6056538,17.5691125,"Others",1
"Gas Station",102.5092392,13.7022974,"Others",1
"Gas Station",105.2838361,15.900713,"Others",1
"Gas Station",104.2228272,17.955142,"Others",1
"Gas Station",105.4213893,15.7461383,"Others",1
"Gas Station",105.2284546,16.0183699,"Others",1
"Gas Station",105.2379667,15.2359478,"Others",1
"Gas Station",99.7815896,11.7389114,"Others",1
"Gas Station",102.001467,12.5344719,"Others",1
"Gas Station",104.7896674,17.3379984,"Others",1
"Gas Station",99.0968407,10.1458706,"Others",1
"Gas Station",99.9603679,13.1483882,"Others",1
"Gas Station",101.9203568,12.5551653,"Others",1
"Gas Station",104.6372958,14.6477841,"Others",1
"Gas Station",105.0084657,16.1747871,"Others",1
"Gas Station",104.7670181,17.1183103,"Others",1
"Gas Station",105.0124953,15.8952618,"Others",1
"Gas Station",102.1845914,17.7700672,"Others",1
"Gas Station",99.9962153,12.8421991,"Others",1
"Gas Station",100.9615161,13.542056,"Others",1
"Gas Station",102.0121648,12.623598,"Others",1
"Gas Station",102.2989479,13.7521901,"Others",1
"Gas Station",105.4516376,15.1338117,"Others",1
"Gas Station",103.3012309,18.3000822,"Others",1
"Gas Station",103.0828014,18.0184151,"Others",1
"Gas Station",99.9644756,12.4527671,"Others",1
"Gas Station",101.0239837,13.4537548,"Others",1
"Gas Station",98.4798356,8.4249026,"Others",1
"Gas Station",99.6307481,11.5454239,"Others",1
"Gas Station",98.9687011,9.6507028,"Others",1
"Gas Station",98.380978,9.2290029,"Others",1
"Gas Station",98.704075,8.7797206,"Others",1
"Gas Station",98.3334514,8.5100817,"Others",1
"Gas Station",98.75031,8.36412,"Others",1
"Gas Station",98.8065421,8.2628832,"Others",1
"Gas Station",98.8803925,8.1673273,"Others",1
"Gas Station",98.88564,8.1005,"Others",1
"Gas Station",99.1633,7.87022,"Others",1
"Gas Station",101.8211794,6.398201,"Others",1
"Gas Station",101.1843887,6.8117856,"Others",1
"Gas Station",100.3365398,7.7968398,"Others",1
"Gas Station",99.9230434,8.6652789,"Others",1
"Gas Station",99.8571416,9.0128369,"Others",1
"Gas Station",98.9687011,9.6507028,"Others",1
"Gas Station",100.0271112,12.9423839,"Others",1
"Gas Station",99.9116179,12.8853819,"Others",1
"Gas Station",100.08427,13.45226,"Others",1
"Gas Station",100.23036,13.53942,"Others",1
"Gas Station",100.2721647,13.5675134,"Others",1
"Gas Station",100.6585974,13.5344673,"Others",1
"Gas Station",100.6487687,13.5711965,"Others",1
"Gas Station",100.8162583,13.4985667,"Others",1
"Gas Station",100.9668796,13.5180876,"Others",1
"Gas Station",100.9619725,13.5436733,"Others",1
"Gas Station",100.9307313,13.0125153,"Others",1
"Gas Station",100.9855668,12.7145708,"Others",1
"Gas Station",100.8980733,12.6841272,"Others",1
"Gas Station",101.7035158,12.7621188,"Others",1
"Gas Station",102.1153302,12.562711,"Others",1
"Gas Station",102.3944134,12.310264,"Others",1
"Gas Station",102.5259526,12.2595997,"Others",1
"Gas Station",102.1702715,13.3016977,"Others",1
"Gas Station",102.6063365,13.8310915,"Others",1
"Gas Station",102.6253693,13.8406134,"Others",1
"Gas Station",102.5438902,13.9435764,"Others",1
"Gas Station",102.8127752,14.0719598,"Others",1
"Gas Station",103.0738261,14.6002262,"Others",1
"Gas Station",103.4049445,14.5950082,"Others",1
"Gas Station",103.7773031,14.6495904,"Others",1
"Gas Station",105.2452598,15.1550923,"Others",1
"Gas Station",104.9931694,15.7900434,"Others",1
"Gas Station",105.217574,16.0381289,"Others",1
"Gas Station",104.6664133,16.0364637,"Others",1
"Gas Station",104.7490272,16.7291149,"Others",1
"Gas Station",104.7660522,17.4232863,"Others",1
"Gas Station",104.2792295,17.7678436,"Others",1
"Gas Station",102.2674221,18.063293,"Others",1
"Gas Station",99.9911114,13.190786,"Others",1
"Gas Station",104.7403499,16.8789617,"Others",1
"Gas Station",102.3023667,13.289198,"Others",1
"Gas Station",100.0575927,13.0082326,"Others",1
"Gas Station",99.2000819,10.399984,"Others",1
"Gas Station",104.4366807,14.755725,"Others",1
"Gas Station",100.3047582,13.577895,"Others",1
"Gas Station",100.7045091,13.6025896,"Others",1
"Gas Station",102.5694363,17.8700542,"Others",1
"Gas Station",101.9157883,12.5727952,"Others",1
"Gas Station",104.5972563,17.573099,"Others",1
"Gas Station",99.1842749,10.6650101,"Others",1
"Gas Station",100.9618671,13.220852,"Others",1
"Gas Station",101.9161259,12.5727824,"Others",1
"Gas Station",105.0448054,16.0925758,"Others",1
"Gas Station",101.2566639,6.8494237,"Others",1
"Gas Station",101.7962254,12.7005098,"Others",1
"Gas Station",100.8092964,13.5101838,"Others",1
"Gas Station",100.9249244,12.989202,"Others",1
"Gas Station",101.2032861,12.691617,"Others",1
"Gas Station",101.3340427,12.6546233,"Others",1
"Gas Station",102.212892,12.464891,"Others",1
"Gas Station",101.1333041,6.8037018,"Others",1
"Gas Station",102.7420713,17.8755318,"Others",1
"Gas Station",104.2427204,17.7800754,"Others",1
"Gas Station",100.5981417,7.1509939,"Others",1
"Gas Station",100.978,13.50525,"Others",1
"Gas Station",100.99954,13.44778,"Others",1
"Gas Station",102.2129422,12.4647411,"Others",1
"Gas Station",99.1392859,9.1875779,"Others",1
"Gas Station",102.3784003,12.3786452,"Others",1
"Gas Station",104.37782,14.6871,"Others",1
"Gas Station",100.99985,13.19128,"Others",1
"Gas Station",101.04148,12.71856,"Others",1
"Gas Station",100.0319131,13.4198807,"Others",1
"Gas Station",99.8581632,9.2257767,"Others",1
"Gas Station",100.916244,13.146081,"Others",1
"Gas Station",104.0013461,17.7307431,"Others",1
"Gas Station",101.1650568,12.6882233,"Others",1
"Gas Station",100.9212346,13.2968966,"Others",1
"Gas Station",104.214215,17.956954,"Others",1
"Gas Station",100.2935893,13.5607068,"Others",1
"Gas Station",105.1970559,16.0411331,"Others",1
"Gas Station",101.0456139,12.6714717,"Others",1
"Gas Station",102.4598945,13.0039674,"Others",1
"Gas Station",99.9606202,6.5925513,"Others",1
"Gas Station",99.202199,10.66909,"Others",1
"Gas Station",100.2096193,7.8839312,"Others",1
"Gas Station",101.6573199,6.5065272,"Others",1
"Gas Station",103.6494188,14.463797,"Others",1
"Gas Station",103.575982,14.488705,"Others",1
"Gas Station",104.2276825,14.6549737,"Others",1
"Gas Station",104.6811998,16.8528174,"Others",1
"Gas Station",101.3452869,12.6495744,"Others",1
"Gas Station",99.209895,9.557729,"Others",1
"Gas Station",101.2716391,12.6643225,"Others",1
"Gas Station",100.3079056,7.3290392,"Others",1
"Gas Station",100.3072558,7.3279623,"Others",1
"Gas Station",100.0678224,7.6051447,"Others",1
"Gas Station",100.0549968,7.6037353,"Others",1
"Gas Station",100.7347902,13.5052203,"Others",1
"Gas Station",99.2011346,10.4824573,"Others",1
"Gas Station",102.7874637,17.9259698,"Others",1
"Gas Station",104.7203637,16.5848033,"Others",1
"Gas Station",100.6912648,13.6057892,"Others",1
"Gas Station",104.5357017,16.813788,"Others",1
"Gas Station",99.383397,9.148344,"Others",1
"Gas Station",100.462029,7.00598,"Others",1
"Gas Station",101.0361914,13.4318105,"Others",1
"Gas Station",102.502021,12.263156,"Others",1
"Gas Station",99.9628498,8.4773412,"Others",1
"Gas Station",100.9995658,13.4478022,"Others",1
"Gas Station",102.756518,17.88628,"Others",1
"Gas Station",104.7883415,14.701372,"Others",1
"Gas Station",99.0349977,9.7592674,"Others",1
"Gas Station",99.0571089,9.4722204,"Others",1
"Gas Station",98.41946,9.376892,"Others",1
"Gas Station",99.9718999,12.799105,"Others",1
"Gas Station",98.5224679,8.445363,"Others",1
"Gas Station",99.716805,7.208025,"Others",1
"Gas Station",101.0716633,5.7874401,"Others",1
"Gas Station",103.862837,14.6212799,"Others",1
"Gas Station",99.92414,8.673645,"Others",1
"Gas Station",100.2985936,8.0432563,"Others",1
"Gas Station",99.060547,9.913449,"Others",1
"Gas Station",98.780369,9.792475,"Others",1
"Gas Station",99.0720939,9.9509304,"Others",1
"Gas Station",99.0571089,9.9133345,"Others",1
"Gas Station",100.074051,7.6166932,"Others",1
"Gas Station",102.37812,12.37902,"Others",1
"Gas Station",100.228393,8.051783,"Others",1
"Gas Station",100.1479182,6.8771245,"Others",1
"Gas Station",102.3883972,12.3717765,"Others",1
"Gas Station",104.7309939,16.5343852,"Others",1
"Gas Station",98.407763,9.196172,"Others",1
"Gas Station",100.1144444,7.3811111,"Others",1
"Gas Station",98.391738,7.910207,"Others",1
"Gas Station",99.144905,7.941901,"Others",1
"Gas Station",100.600033,7.152473,"Others",1
"Gas Station",98.3745717,8.8964671,"Others",1
"Gas Station",104.725366,16.947139,"Others",1
"Gas Station",98.385377,7.958257,"Others",1
"Gas Station",99.9997954,9.4508502,"Others",1
"Gas Station",104.653387,14.662488,"Others",1
"Gas Station",101.8253313,6.4254099,"Others",1
"Gas Station",99.973484,8.379557,"Others",1
"Gas Station",102.198993,13.422087,"Others",1
"Gas Station",104.646961,14.635166,"Others",1
"Gas Station",102.8284772,17.8813632,"Others",1
"Gas Station",98.595546,9.947852,"Others",1
"Gas Station",105.0255606,15.6082984,"Others",1
"Gas Station",99.94962,13.127768,"Others",1
"Gas Station",101.6385638,12.6565605,"Others",1
"Gas Station",102.504824,12.226262,"Others",1
"Gas Station",101.352592,12.644179,"Others",1
"Gas Station",102.3785384,12.3788466,"Others",1
"Gas Station",100.903247,12.75924,"Others",1
"Gas Station",99.942422,12.815455,"Others",1
"Gas Station",100.8144998,6.9385177,"Others",1
"Gas Station",103.645373,18.362412,"Others",1
"Gas Station",99.7971654,11.8123689,"Others",1
"Gas Station",98.254556,8.693864,"Others",1
"Gas Station",100.892382,12.691205,"Others",1
"Gas Station",104.19922,14.723784,"Others",1
"Gas Station",99.333321,9.135,"Others",1
"Gas Station",99.669105,9.140489,"Others",1
"Gas Station",101.4340298,6.4752159,"Others",1
"Gas Station",101.4850524,6.7529176,"Others",1
"Gas Station",103.979683,17.591861,"Others",1
"Gas Station",99.992955,13.418348,"Others",1
"Gas Station",103.961608,17.929635,"Others",1
"Gas Station",100.1499972,8.3362201,"Others",1
"Gas Station",99.784105,8.700112,"Others",1
"Gas Station",100.7028139,6.7734955,"Others",1
"Gas Station",102.0959315,12.618277,"Others",1
"Gas Station",105.065736,14.897417,"Others",1
"Gas Station",105.222977,16.03972,"Others",1
"Gas Station",99.948338,8.561964,"Others",1
"Gas Station",104.793586,17.375749,"Others",1
"Gas Station",101.195957,6.586279,"Others",1
"Gas Station",102.178244,13.508881,"Others",1
"Gas Station",102.513395,12.247366,"Others",1
"Gas Station",102.8816667,11.78,"Others",1
"Gas Station",100.992129,13.381763,"Others",1
"Gas Station",101.1511636,12.7225035,"Others",1
"Gas Station",102.5170175,13.658282,"Others",1
"Gas Station",102.499942,13.693724,"Others",1
"Gas Station",99.89285,12.48148,"Others",1
"Gas Station",100.9876615,13.3878182,"Others",1
"Gas Station",100.732691,6.916252,"Others",1
"Gas Station",99.3234846,9.126813,"Others",1
"Gas Station",104.9290798,15.8959322,"Others",1
"Gas Station",105.085045,14.888321,"Others",1
"Gas Station",99.800075,9.156731,"Others",1
"Gas Station",99.794689,11.769659,"Others",1
"Gas Station",99.0571089,9.9133345,"Others",1
"Gas Station",100.0037015,13.4271453,"Others",1
"Gas Station",100.903573,12.670615,"Others",1
"Gas Station",98.644694,9.973174,"Others",1
"Gas Station",100.0622372,13.0952174,"Others",1
"Gas Station",100.9148017,12.825583,"Others",1
"Gas Station",101.9486058,6.0206872,"Others",1
"Gas Station",101.16468,12.76152,"Others",1
"Gas Station",101.3339,12.65436,"Others",1
"Gas Station",99.316031,9.133575,"Others",1
"Gas Station",100.007136,8.256618,"Others",1
"Gas Station",99.364777,9.140428,"Others",1
"Gas Station",99.970927,8.435705,"Others",1
"Gas Station",100.06678,6.697755,"Others",1
"Gas Station",100.292439,7.14498,"Others",1
"Gas Station",99.208699,9.110665,"Others",1
"Gas Station",100.5950352,7.1918709,"Others",1
"Gas Station",100.5645776,6.9589391,"Others",1
"Gas Station",100.983113,13.354402,"Others",1
"Gas Station",101.24093,6.864803,"Others",1
"Gas Station",99.78182,11.82429,"Others",1
"Gas Station",99.670979,7.382056,"Others",1
"Gas Station",98.304352,8.274046,"Others",1
"Gas Station",99.6057596,7.5727688,"Others",1
"Gas Station",99.339822,9.133666,"Others",1
"Gas Station",104.356606,14.68411,"Others",1
"Gas Station",99.4338656,9.1579069,"Others",1
"Gas Station",101.010348,13.5383672,"Others",1
"Gas Station",101.2698158,12.6825146,"Others",1
"Gas Station",101.26669,12.69732,"Others",1
"Gas Station",100.958886,6.8710385,"Others",1
"Gas Station",100.487909,7.0096268,"Others",1
"Gas Station",101.7955492,6.4079853,"Others",1
"Gas Station",100.8136527,13.4988276,"Others",1
"Gas Station",99.951699,9.489381,"Others",1
"Gas Station",99.11827,10.511082,"Others",1
"Gas Station",103.404167,14.628941,"Others",1
"Gas Station",99.3007367,9.1367639,"Others",1
"Gas Station",100.5604473,7.2246307,"Others",1
"Gas Station",103.082055,18.018645,"Others",1
"Gas Station",100.5753721,7.1341539,"Others",1
"Gas Station",101.2013819,12.6880906,"Others",1
"Gas Station",102.2294774,12.458726,"Others",1
"Gas Station",102.2294343,12.4584804,"Others",1
"Gas Station",99.8890891,8.9951738,"Others",1
"Gas Station",99.9479468,8.5619141,"Others",1
"Gas Station",100.2281877,8.0512594,"Others",1
"Gas Station",101.9446962,12.7226032,"Others",1
"Gas Station",100.0507203,6.5421457,"Others",1
"Gas Station",103.0998833,14.4604125,"Others",1
"Gas Station",99.8405813,12.2671461,"Others",1
"Gas Station",105.2249431,16.0341461,"Others",1
"Gas Station",100.4012217,7.6012162,"Others",1
"Gas Station",98.7864142,8.2999676,"Others",1
"Gas Station",99.460469,7.672988,"Others",1
"Gas Station",100.9217087,13.0691474,"Others",1
"Gas Station",105.4366792,15.7343038,"Others",1
"Gas Station",104.6231559,17.0427807,"Others",1
"Gas Station",102.181663,13.5017024,"Others",1
"Gas Station",100.8905974,12.9429359,"Others",1
"Gas Station",103.487802,14.505415,"Others",1
"Gas Station",98.8369969,8.0441289,"Others",1
"Gas Station",100.798279,6.9431002,"Others",1
"Gas Station",104.031427,17.9434567,"Others",1
"Gas Station",100.966072,6.82758,"Others",1
"Gas Station",102.4001812,12.1788057,"Others",1
"Gas Station",103.6464504,18.3608748,"Others",1
"Gas Station",102.6790445,12.1999236,"Others",1
"Gas Station",100.5999507,7.1983301,"Others",1
"Gas Station",103.9598579,17.9290726,"Others",1
"Gas Station",100.4247464,6.637761,"Others",1
"Gas Station",101.6526618,12.783148,"Others",1
"Gas Station",100.21404,7.973325,"Others",1
"Gas Station",104.6512889,14.662823,"Others",1
"Gas Station",99.7859952,11.7554225,"Others",1
"Gas Station",100.5724302,13.574122,"Others",1
"Gas Station",101.936046,12.724237,"Others",1
"Gas Station",102.7567215,17.8884743,"Others",1
"Gas Station",99.4783816,7.4017771,"Others",1
"Gas Station",100.3890951,7.6002172,"Others",1
"Gas Station",102.4724537,13.0204662,"Others",1
"Gas Station",100.9677418,13.5290133,"Others",1
"Gas Station",100.8865458,12.8937575,"Others",1
"Gas Station",100.9295172,13.3374396,"Others",1
"Gas Station",100.933461,12.927706,"Others",1
"Gas Station",99.9542185,8.6161116,"Others",1
"Gas Station",100.27161,13.565504,"Others",1
"Gas Station",100.2324745,7.8328977,"Others",1
"Gas Station",101.2449859,12.7067503,"Others",1
"Gas Station",99.3986089,9.1478713,"Others",1
"Gas Station",99.9002727,8.9101777,"Others",1
"Gas Station",101.134038,12.676949,"Others",1
"Gas Station",98.4211057,9.7402759,"Others",1
"Gas Station",104.0095954,18.097322,"Others",1
"Gas Station",100.5931243,13.6094673,"Others",1
"Gas Station",99.949481,8.5790367,"Others",1
"Gas Station",99.9492109,8.5792433,"Others",1
"Gas Station",99.9494076,8.5793875,"Others",1
"Gas Station",99.4646945,7.3059931,"Others",1
"Gas Station",100.2656833,13.5199664,"Others",1
"Gas Station",104.7209372,16.542436,"Others",1
"Gas Station",100.2962145,13.5181966,"Others",1
"Gas Station",104.7418388,16.7294004,"Others",1
"Gas Station",102.638476,17.8162958,"Others",1
"Gas Station",103.6371794,18.370046,"Others",1
"Gas Station",101.2947587,12.6687942,"Others",1
"Gas Station",99.3023833,7.3647,"Others",1
"Gas Station",99.033195,9.794615,"Others",1
"Gas Station",99.8373348,12.0098898,"Others",1
"Gas Station",100.9314438,13.0201969,"Others",1
"Gas Station",98.8136085,8.0590576,"Others",1
"Gas Station",104.8613554,16.3818802,"Others",1
"Gas Station",100.8980379,12.8920492,"Others",1
"Gas Station",100.932042,13.007135,"Others",1
"Gas Station",100.2432828,7.7893728,"Others",1
"Gas Station",99.5101989,7.4043932,"Others",1
"Gas Station",98.2656894,8.3924522,"Others",1
"Gas Station",99.9496873,8.5849645,"Others",1
"Gas Station",99.1077087,10.528891,"Others",1
"Gas Station",98.8821056,8.0869587,"Others",1
"Gas Station",98.2654993,8.392357,"Others",1
"Gas Station",99.1303458,10.4233666,"Others",1
"Gas Station",98.2657558,8.3923849,"Others",1
"Gas Station",98.2989797,8.2966104,"Others",1
"Gas Station",99.0049751,8.0954927,"Others",1
"Gas Station",100.3145884,7.7814097,"Others",1
"Gas Station",98.2598509,8.5815828,"Others",1
"Gas Station",98.4327377,9.0633212,"Others",1
"Gas Station",99.321275,7.6263371,"Others",1
"Gas Station",98.2832948,8.8376054,"Others",1
"Gas Station",100.1186641,7.6475933,"Others",1
"Gas Station",100.9833981,12.7292033,"Others",1
"Gas Station",99.6964803,9.3129862,"Others",1
"Gas Station",99.6999883,9.247112,"Others",1
"Gas Station",98.4196472,9.3768483,"Others",1
"Gas Station",99.9114124,8.7820012,"Others",1
"Gas Station",99.251497,10.552787,"Others",1
"Gas Station",99.6422615,7.5295076,"Others",1
"Gas Station",99.966687,12.776935,"Others",1
"Gas Station",100.945147,13.1700434,"Others",1
"Gas Station",98.7275401,8.3762449,"Others",1
"Gas Station",104.6764895,17.5271082,"Others",1
"Gas Station",103.6608333,18.3586111,"Others",1
"Gas Station",99.8864511,8.9668144,"Others",1
"Gas Station",100.6490624,13.571483,"Others",1
"Gas Station",101.6342324,12.815774,"Others",1
"Gas Station",98.624005,9.862092,"Others",1
"Gas Station",99.9749914,12.7968433,"Others",1
"Gas Station",102.10643,12.595939,"Others",1
"Gas Station",104.8820178,16.3503356,"Others",1
"Gas Station",102.283543,18.0555571,"Others",1
"Gas Station",99.9805437,8.3858002,"Others",1
"Gas Station",99.8516826,12.1802284,"Others",1
"Gas Station",100.0685671,7.6136585,"Others",1
"Gas Station",100.6255784,13.5357571,"Others",1
"Gas Station",100.06918,6.63286,"Others",1
"Gas Station",104.76713,17.38968,"Others",1
"Gas Station",100.90551,12.95,"Others",1
"Gas Station",98.8595245,8.1413006,"Others",1
